COSMIC_ID,CELL_LINE_NAME,TCGA_DESC,DRUG_ID,DRUG_NAME,LN_IC50,AUC,Z_SCORE,GDSC Tissue descriptor 1,GDSC Tissue descriptor 2,Cancer Type (matching TCGA label),Microsatellite instability Status (MSI),Screen Medium,Growth Properties,CNA,Gene Expression,Methylation,TARGET,TARGET_PATHWAY
908471,NCI-H1581,UNCLASSIFIED,1004,Vinblastine,-5.175231,0.575412,-0.773572,lung_NSCLC,lung_NSCLC_large cell,,MSS/MSI-L,D/F12,Semi-Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
908472,NCI-H1573,LUAD,1004,Vinblastine,-1.647974,0.907916,0.84729,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
908473,NCI-H1666,LUAD,1004,Vinblastine,-1.314457,0.864964,1.00055,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,D/F12,Semi-Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
908474,NCI-H1703,UNCLASSIFIED,1004,Vinblastine,-6.192575,0.445189,-1.241066,lung_NSCLC,lung_NSCLC_adenocarcinoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
908475,NCI-H1755,LUAD,1004,Vinblastine,-3.785135,0.716674,-0.134788,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
908476,NCI-H1993,LUAD,1004,Vinblastine,-4.328481,0.664674,-0.384469,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
908483,NCI-H524,SCLC,1004,Vinblastine,-6.402291,0.412412,-1.337436,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
909248,ONS-76,MB,1004,Vinblastine,-3.701827,0.732393,-0.096506,nervous_system,medulloblastoma,MB,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909249,OPM-2,MM,1004,Vinblastine,-5.775805,0.497256,-1.04955,myeloma,myeloma,MM,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
909250,OS-RC-2,KIRC,1004,Vinblastine,0.756951,0.968589,1.952413,kidney,kidney,KIRC,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909251,P12-ICHIKAWA,ALL,1004,Vinblastine,-6.172001,0.442002,-1.231612,leukemia,lymphoblastic_T_cell_leukaemia,ALL,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
909252,P30-OHK,ALL,1004,Vinblastine,-6.914107,0.336446,-1.572628,leukemia,lymphoblastic_leukemia,ALL,MSI-H,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
909253,P31-FUJ,LAML,1004,Vinblastine,-5.300879,0.560102,-0.83131,leukemia,acute_myeloid_leukaemia,LAML,MSI-H,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
909255,PA-1,UNCLASSIFIED,1004,Vinblastine,-3.224436,0.800011,0.122867,urogenital_system,ovary,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909256,OCUB-M,BRCA,1004,Vinblastine,-4.668171,0.642733,-0.540565,breast,breast,BRCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909257,OC-314,OV,1004,Vinblastine,-5.987587,0.469397,-1.146869,urogenital_system,ovary,OV,MSI-H,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909260,PF-382,ALL,1004,Vinblastine,-4.464675,0.670754,-0.447054,leukemia,lymphoblastic_T_cell_leukaemia,ALL,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
909262,Raji,UNCLASSIFIED,1004,Vinblastine,-5.644579,0.515473,-0.989249,lymphoma,Burkitt_lymphoma,,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
909263,RCM-1,COREAD,1004,Vinblastine,1.726829,0.973176,2.398096,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909264,RD,UNCLASSIFIED,1004,Vinblastine,-3.667147,0.736964,-0.08057,soft_tissue,rhabdomyosarcoma,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909696,REH,UNCLASSIFIED,1004,Vinblastine,-6.173933,0.442053,-1.2325,leukemia,B_cell_leukemia,,MSI-H,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
909697,RF-48,STAD,1004,Vinblastine,-5.687804,0.508757,-1.009111,digestive_system,stomach,STAD,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909698,RKO,COREAD,1004,Vinblastine,-5.493944,0.534102,-0.920028,large_intestine,large_intestine,COAD/READ,MSI-H,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909699,RMG-I,UNCLASSIFIED,1004,Vinblastine,-1.660472,0.807851,0.841547,urogenital_system,ovary,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909701,RPMI-6666,UNCLASSIFIED,1004,Vinblastine,-5.891803,0.482692,-1.102854,lymphoma,Hodgkin_lymphoma,,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
909702,RPMI-8402,ALL,1004,Vinblastine,-6.521255,0.394006,-1.392103,leukemia,lymphoblastic_T_cell_leukaemia,ALL,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
909703,RS4-11,ALL,1004,Vinblastine,-5.033745,0.601191,-0.708555,leukemia,leukemia,ALL,MSI-H,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
909704,RT-112,BLCA,1004,Vinblastine,-5.711151,0.505675,-1.01984,urogenital_system,Bladder,BLCA,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909707,Saos-2,UNCLASSIFIED,1004,Vinblastine,-2.706503,0.835704,0.36087,bone,osteosarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909708,SAS,HNSC,1004,Vinblastine,-3.406957,0.770592,0.038994,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909709,SCC-9,HNSC,1004,Vinblastine,-2.519367,0.842179,0.446864,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909713,SH-4,SKCM,1004,Vinblastine,-2.880362,0.805637,0.280977,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909716,SJRH30,UNCLASSIFIED,1004,Vinblastine,-3.852427,0.748151,-0.16571,soft_tissue,rhabdomyosarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909717,SJSA-1,UNCLASSIFIED,1004,Vinblastine,-4.359071,0.660859,-0.398526,bone,bone_other,,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909718,SK-CO-1,COREAD,1004,Vinblastine,-5.672442,0.510227,-1.002052,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909719,SK-HEP-1,LIHC,1004,Vinblastine,-4.962714,0.599906,-0.675915,digestive_system,liver,LIHC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909720,SK-LMS-1,UNCLASSIFIED,1004,Vinblastine,-3.710001,0.739478,-0.100262,soft_tissue,soft_tissue_other,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909721,SK-LU-1,LUAD,1004,Vinblastine,-0.831553,0.885418,1.222456,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909723,SK-MEL-1,SKCM,1004,Vinblastine,0.267097,0.96175,1.727312,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
909725,SK-MEL-24,SKCM,1004,Vinblastine,-1.344202,0.896674,0.986881,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909728,SK-MES-1,LUSC,1004,Vinblastine,-2.487844,0.841228,0.461349,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,LUSC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909729,SK-MG-1,GBM,1004,Vinblastine,-3.653878,0.737827,-0.074472,nervous_system,glioma,GBM,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909731,SK-PN-DW,UNCLASSIFIED,1004,Vinblastine,-5.80301,0.493805,-1.062052,bone,ewings_sarcoma,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909732,SK-UT-1,UNCLASSIFIED,1004,Vinblastine,-4.688471,0.636209,-0.549894,soft_tissue,soft_tissue_other,,MSI-H,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909735,SNG-M,UCEC,1004,Vinblastine,-5.619254,0.517862,-0.977611,urogenital_system,endometrium,UCEC,MSI-H,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909736,SNU-387,LIHC,1004,Vinblastine,-3.553171,0.730449,-0.028195,digestive_system,liver,LIHC,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909737,SNU-423,LIHC,1004,Vinblastine,-4.18678,0.677011,-0.319354,digestive_system,liver,LIHC,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909738,SNU-449,LIHC,1004,Vinblastine,-0.520054,0.899415,1.365597,digestive_system,liver,LIHC,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909740,SNU-C2B,COREAD,1004,Vinblastine,-3.22993,0.740665,0.120342,large_intestine,large_intestine,COAD/READ,MSI-H,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909743,SUP-T1,ALL,1004,Vinblastine,-5.839348,0.489649,-1.07875,leukemia,lymphoblastic_T_cell_leukaemia,ALL,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
909744,SW13,ACC,1004,Vinblastine,-5.486695,0.53509,-0.916697,kidney,adrenal_gland,ACC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909745,SW1088,GBM,1004,Vinblastine,-2.947981,0.784246,0.249905,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909746,SW1116,COREAD,1004,Vinblastine,0.528848,0.969375,1.847593,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909747,SW1417,COREAD,1004,Vinblastine,0.761887,0.912852,1.954681,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909748,SW1463,COREAD,1004,Vinblastine,-2.207039,0.863585,0.590386,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909749,SW1710,BLCA,1004,Vinblastine,-4.717273,0.619375,-0.563129,urogenital_system,Bladder,BLCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909750,SW1783,LGG,1004,Vinblastine,-3.122557,0.796091,0.169683,nervous_system,glioma,LGG,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909751,SW48,COREAD,1004,Vinblastine,-4.77919,0.612552,-0.591581,large_intestine,large_intestine,COAD/READ,MSI-H,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909753,SW626,OV,1004,Vinblastine,-0.171984,0.917418,1.525544,urogenital_system,ovary,OV,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909754,SW684,UNCLASSIFIED,1004,Vinblastine,-1.493093,0.86343,0.918462,soft_tissue,fibrosarcoma,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909755,SW837,COREAD,1004,Vinblastine,-1.08113,0.921394,1.107769,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909756,SW872,UNCLASSIFIED,1004,Vinblastine,-3.002632,0.794402,0.224791,soft_tissue,soft_tissue_other,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909757,SW948,COREAD,1004,Vinblastine,-4.296553,0.668536,-0.369797,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909759,SW982,UNCLASSIFIED,1004,Vinblastine,-5.422953,0.540304,-0.887406,soft_tissue,soft_tissue_other,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909761,T84,COREAD,1004,Vinblastine,-3.679044,0.743983,-0.086037,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909769,TGBC1TKB,UNCLASSIFIED,1004,Vinblastine,-1.589431,0.877539,0.874192,digestive_system,biliary_tract,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909770,TGBC11TKB,STAD,1004,Vinblastine,-4.668894,0.631243,-0.540897,digestive_system,stomach,STAD,MSI-H,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909773,TUR,DLBC,1004,Vinblastine,-6.265349,0.427871,-1.274508,lymphoma,B_cell_lymphoma,DLBC,MSI-H,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
909774,TYK-nu,UNCLASSIFIED,1004,Vinblastine,-3.896035,0.691063,-0.185749,urogenital_system,ovary,UNABLE TO CLASSIFY,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909776,U-2-OS,UNCLASSIFIED,1004,Vinblastine,-3.706401,0.745201,-0.098608,bone,osteosarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909777,U-698-M,UNCLASSIFIED,1004,Vinblastine,-7.004932,0.333072,-1.614364,leukemia,B_cell_leukemia,,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
909779,UMC-11,UNCLASSIFIED,1004,Vinblastine,-3.891596,0.717755,-0.183709,lung_NSCLC,lung_NSCLC_carcinoid,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909781,VMRC-RCZ,KIRC,1004,Vinblastine,1.548212,0.948687,2.316017,kidney,kidney,KIRC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909784,WM-115,SKCM,1004,Vinblastine,-1.69536,0.874445,0.825515,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909785,WSU-NHL,UNCLASSIFIED,1004,Vinblastine,-5.819026,0.491472,-1.069411,lymphoma,lymphoid_neoplasm other,,MSI-H,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
909904,YAPC,PAAD,1004,Vinblastine,-0.091903,0.922077,1.562343,pancreas,pancreas,PAAD,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909905,YH-13,GBM,1004,Vinblastine,-5.409675,0.541544,-0.881304,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909907,ZR-75-30,BRCA,1004,Vinblastine,2.247699,0.976365,2.637448,breast,breast,BRCA,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909974,RCC10RGB,KIRC,1004,Vinblastine,-2.022709,0.811087,0.67509,kidney,kidney,KIRC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909975,KURAMOCHI,UNCLASSIFIED,1004,Vinblastine,-0.719151,0.917585,1.274107,urogenital_system,ovary,UNABLE TO CLASSIFY,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
909976,KM-H2,UNCLASSIFIED,1004,Vinblastine,-6.121114,0.450131,-1.208228,lymphoma,Hodgkin_lymphoma,,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
909977,HuO-3N1,UNCLASSIFIED,1004,Vinblastine,-0.180956,0.953465,1.521421,bone,osteosarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910079,OE19,ESCA,1004,Vinblastine,-4.665915,0.624476,-0.539528,aero_dig_tract,oesophagus,ESCA,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910401,Ramos-2G6-4C10,UNCLASSIFIED,1004,Vinblastine,-6.070074,0.454961,-1.184774,lymphoma,Burkitt_lymphoma,,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
910546,PSN1,PAAD,1004,Vinblastine,-4.278802,0.667372,-0.36164,pancreas,pancreas,PAAD,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910548,OAW-42,OV,1004,Vinblastine,-0.623749,0.936259,1.317947,urogenital_system,ovary,OV,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910549,OE33,ESCA,1004,Vinblastine,-1.585428,0.881721,0.876032,aero_dig_tract,oesophagus,ESCA,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910554,CW-2,COREAD,1004,Vinblastine,-2.947845,0.826478,0.249967,large_intestine,large_intestine,COAD/READ,MSI-H,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910568,CGTH-W-1,THCA,1004,Vinblastine,0.864913,0.978995,2.002024,thyroid,thyroid,THCA,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910569,COLO-320-HSR,COREAD,1004,Vinblastine,-5.292981,0.562455,-0.827681,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
910687,ATN-1,ALL,1004,Vinblastine,-5.990931,0.467085,-1.148406,leukemia,lymphoblastic_T_cell_leukaemia,ALL,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
910688,CESS,LAML,1004,Vinblastine,-5.981279,0.469497,-1.143971,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
910689,COLO-678,COREAD,1004,Vinblastine,3.857855,0.973135,3.377354,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,R,Semi-Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910691,COLO-684,UCEC,1004,Vinblastine,-3.307298,0.766867,0.08479,urogenital_system,endometrium,UCEC,MSI-H,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
910692,COLO-668,SCLC,1004,Vinblastine,-1.505779,0.920494,0.912632,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910694,LN-405,GBM,1004,Vinblastine,1.325288,0.982461,2.213577,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910695,TGBC24TKB,UNCLASSIFIED,1004,Vinblastine,-3.095697,0.780563,0.182026,digestive_system,biliary_tract,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910698,BFTC-909,KIRC,1004,Vinblastine,-4.638469,0.641161,-0.526916,kidney,kidney,KIRC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910700,C2BBe1,COREAD,1004,Vinblastine,-0.680577,0.900229,1.291833,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910702,AsPC-1,PAAD,1004,Vinblastine,2.906669,0.953672,2.940261,pancreas,pancreas,PAAD,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910703,CA46,UNCLASSIFIED,1004,Vinblastine,-4.386298,0.669311,-0.411037,lymphoma,Burkitt_lymphoma,,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
910704,AU565,BRCA,1004,Vinblastine,-2.717499,0.847969,0.355817,breast,breast,BRCA,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910705,BALL-1,UNCLASSIFIED,1004,Vinblastine,-6.230832,0.432811,-1.258646,leukemia,B_cell_leukemia,,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
910706,BL-41,UNCLASSIFIED,1004,Vinblastine,-6.408159,0.40576,-1.340132,lymphoma,Burkitt_lymphoma,,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
910710,BV-173,LCML,1004,Vinblastine,-5.610612,0.519658,-0.97364,leukemia,chronic_myeloid_leukaemia,LCML,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
910779,IA-LM,UNCLASSIFIED,1004,Vinblastine,-1.462622,0.913421,0.932464,lung_NSCLC,lung_NSCLC_large cell,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910780,TGW,NB,1004,Vinblastine,-5.047761,0.592038,-0.714996,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910781,AN3-CA,UCEC,1004,Vinblastine,-2.227445,0.88539,0.581009,urogenital_system,endometrium,UCEC,MSI-H,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910784,A204,UNCLASSIFIED,1004,Vinblastine,-2.365628,0.83396,0.51751,soft_tissue,rhabdomyosarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910849,NY,UNCLASSIFIED,1004,Vinblastine,-5.366663,0.548052,-0.861539,bone,osteosarcoma,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910850,C3A,LIHC,1004,Vinblastine,-1.001465,0.889576,1.144377,digestive_system,liver,LIHC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910852,CAL-85-1,BRCA,1004,Vinblastine,-1.900334,0.890465,0.731324,breast,breast,BRCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910853,CHL-1,SKCM,1004,Vinblastine,-3.350716,0.776196,0.064838,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910900,NCI-H1651,LUAD,1004,Vinblastine,-5.139823,0.578484,-0.757301,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910903,RPMI-7951,SKCM,1004,Vinblastine,-5.605892,0.519626,-0.971471,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910904,SCC-4,HNSC,1004,Vinblastine,-3.694964,0.735232,-0.093352,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910905,SNU-C1,COREAD,1004,Vinblastine,-1.128734,0.906702,1.085894,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
910906,ST486,UNCLASSIFIED,1004,Vinblastine,-6.146482,0.447023,-1.219885,lymphoma,Burkitt_lymphoma,,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
910907,SW1990,PAAD,1004,Vinblastine,-1.127351,0.918237,1.086529,pancreas,pancreas,PAAD,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910910,UACC-812,BRCA,1004,Vinblastine,-1.461591,0.8967,0.932937,breast,breast,BRCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910911,SCC-15,HNSC,1004,Vinblastine,-2.395376,0.846609,0.503841,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910915,CAPAN-2,PAAD,1004,Vinblastine,1.004168,0.949492,2.066015,,,,,,,,,,Microtubule destabiliser,Mitosis
910916,CAL-27,HNSC,1004,Vinblastine,-5.883753,0.484457,-1.099155,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910919,BC-1,DLBC,1004,Vinblastine,-6.715337,0.367207,-1.481288,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
910920,A704,KIRC,1004,Vinblastine,-2.641535,0.834516,0.390724,kidney,kidney,KIRC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910921,A101D,SKCM,1004,Vinblastine,-3.939549,0.706328,-0.205745,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910922,769-P,KIRC,1004,Vinblastine,-4.024655,0.701902,-0.244854,kidney,kidney,KIRC,MSS/MSI-L,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910924,23132-87,STAD,1004,Vinblastine,-4.846014,0.613691,-0.622288,digestive_system,stomach,STAD,MSI-H,R,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910926,BFTC-905,BLCA,1004,Vinblastine,-6.285896,0.431484,-1.28395,urogenital_system,Bladder,BLCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910927,CAL-51,BRCA,1004,Vinblastine,-5.006717,0.591469,-0.696135,breast,breast,BRCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910930,SCC-3,DLBC,1004,Vinblastine,-5.248274,0.571598,-0.807137,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,Y,Y,Y,Microtubule destabiliser,Mitosis
910932,GAK,SKCM,1004,Vinblastine,-2.25543,0.87839,0.568149,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
910933,AM-38,GBM,1004,Vinblastine,-3.363549,0.775981,0.058941,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Semi-Adherent,Y,Y,Y,Microtubule destabiliser,Mitosis
